,Title,Published_date,Views,Likes,duration,Comments,durationSecs,Month
184,"""DO THIS To Destroy NEGATIVE THOUGHTS & FEELINGS Today!"" | Daniel Amen & Jay Shetty",2021-02-19,65194,2077,PT1H24M10S,75,5050.0,Feb
185,"""DO THIS To Destroy STRESS & ANXIETY Today!"" | Zachary Levi & Jay Shetty",2021-02-17,22145,810,PT1H8M55S,54,4135.0,Feb
186,How To Build A STRONGER Relationship During DIFFICULT TIMES! | Radhi Devlukia Shetty & Jay Shetty,2021-02-15,238070,8702,PT59M39S,320,3579.0,Feb
187,Khloe Kardashian Shares Her BIGGEST SECRET To Success & HAPPINESS! | Jay Shetty,2021-02-12,61383,1955,PT55M59S,182,3359.0,Feb
188,"""DO THIS To Build Self-Esteem & Be Confident In ANY SITUATION"" | Humble The Poet & Jay Shetty",2021-02-10,35448,1264,PT1H15M,59,4500.0,Feb
189,"""This ONE SECRET Will Make You SUCCESSFUL In Life!"" | Priyanka Chopra Jonas & Jay Shetty",2021-02-08,1425345,35006,PT54M52S,846,3292.0,Feb
190,"""This POWERFUL Herb Will HEAL YOU & Let You LIVE LONGER!"" | Anthony William & Jay Shetty",2021-02-05,6859,262,PT57M,30,3420.0,Feb
191,DO THIS To Be Confident In ANY SITUATION Today! | Daniella Monet & Jay Shetty,2021-02-03,35016,1216,PT54M29S,48,3269.0,Feb
192,The SECRET To Becoming A PRODUCTIVITY MASTER | Daniel Pink & Jay Shetty,2021-02-01,7180,229,PT56M28S,18,3388.0,Feb
193,Use This MINDSET To Achieve Success In the NEW WORLD | Peter Diamandis & Jay Shetty,2021-01-25,7265,225,PT58M40S,26,3520.0,Jan
194,BILLIONAIRE Ray Dalio Reveals His SECRET SUCCESS Principles That Made Him WEALTHY | Jay Shetty,2021-01-18,10157,322,PT1H6M54S,60,4014.0,Jan
195,MASTER THESE Habits If You Want To Become SUCCESSFUL! | Gretchen Rubin & Jay Shetty,2021-01-11,6277,193,PT1H7M41S,18,4061.0,Jan
196,DOCTOR REVEALS The Essential Foods You Need To Eat To LIVE LONGER! | Mark Hyman & Jay Shetty,2021-01-04,15852,761,PT51M15S,48,3075.0,Jan
197,WIN THE WAR In Your Mind & Find PEACE TODAY | David Goggins & Jay Shetty,2020-12-31,28294,1147,PT21M1S,29,1261.0,Dec
198,Billionaire Shares The SUCCESS HABITS That Will Make You WEALTHY | Arthur Blank & Jay Shetty,2020-12-28,20304,548,PT1H9M1S,23,4141.0,Dec
199,How To Unleash Your CREATIVITY Into The World & Raise Your SELF-ESTEEM | Jhené Aiko & Jay Shetty,2020-12-21,705828,32738,PT55M1S,982,3301.0,Dec
200,"How To Build Your BRAND, THINK BIGGER & Find CLARITY In Life | Rob Dyrdek & Jay Shetty",2020-12-16,8926,310,PT1H22M41S,22,4961.0,Dec
201,The SECRET To Building STRONGER & HEALTHIER Relationships For SUCCESS | Kelly Rowland & Jay Shetty,2020-12-14,11830,493,PT1H53S,28,3653.0,Dec
202,"The Law Of Vibration EXPLAINED (Raise Your Frequency)| Willow Smith, Jahnavi  & Jay Shetty",2020-12-07,632103,21782,PT1H5M38S,1017,3938.0,Dec
203,The SECRET To Finding Purpose In Life STARTS HERE... | Katherine McNamara & Jay Shetty,2020-11-30,20472,786,PT24M22S,20,1462.0,Nov
204,"The SECRET TO MASTERING Your Breath, Body & Mind To NEVER GET SICK | Wim Hof & Jay Shetty",2020-11-16,33429,1215,PT55M14S,68,3314.0,Nov
205,The SECRET To Achieving Your Most AMBITIOUS GOALS In Life | Ozan Varol & Jay Shetty,2020-11-09,8541,343,PT59M46S,18,3586.0,Nov
206,FAMOUS Musician Explains How SUCCESS & FAME Almost RUINED HIS LIFE | Mike Posner & Jay Shetty,2020-11-04,6066,221,PT1H27M40S,20,5260.0,Nov
207,"In Order To CHANGE YOUR LIFE, You NEED To Understand THIS FIRST | Chelsea handler & Jay Shetty",2020-10-28,6692,204,PT41M25S,19,2485.0,Oct
208,How SUCCESSFUL PEOPLE Think & FOCUS To Achieve HIGH PERFORMANCE | Brendon Burchard & Jay Shetty,2020-10-21,33613,1045,PT1H24M11S,53,5051.0,Oct
209,WATCH THIS EVERY DAY To Brainwash Yourself For SUCCESS & ABUNDANCE! | Joe Dispenza & Jay Shetty,2020-09-28,616200,17937,PT20M25S,271,1225.0,Sep
210,LOVE THERAPIST SHARES Why You're Single & CAN'T FIND LOVE | Lori Gottlieb & Jay Shetty,2020-09-19,59797,1600,PT1H5M43S,67,3943.0,Sep
211,The SECRET To ACHIEVING ANY SUCCESS Is Mastering This ONE THING | Tom Bilyeu & Jay Shetty,2020-09-19,86240,1896,PT1H34M39S,64,5679.0,Sep
212,The KEY TO SUCCESS Comes From DOING THIS Before You're READY! | Marie Forleo & Jay Shetty,2020-09-19,59827,1886,PT1H29S,55,3629.0,Sep
213,DO THIS To Cure Your LAZINESS TODAY (Eye Opening Speech)| David Goggins & Jay Shetty,2020-09-19,382089,11750,PT1H7M38S,489,4058.0,Sep
214,Gary Vee Shares The SECRET To Living A Life Of NO REGRETS & BUILDING SUCCESS | Jay Shetty,2020-09-19,19366,810,PT1H8M18S,39,4098.0,Sep
215,Kobe Bryant's LAST GREAT INTERVIEW On How To FIND PURPOSE In LIFE | Kobe Bryant & Jay Shetty,2020-09-19,1994577,57844,PT43M5S,1243,2585.0,Sep
216,CELEBRITY ATHLETE Reveals The MINDSET You Need To WIN IN LIFE | Novak Djokovic & Jay Shetty,2020-09-19,201567,5861,PT1H2M46S,355,3766.0,Sep
217,Russel Brand Shares The SECRET For Finding HAPPINESS & PURPOSE IN LIFE | Jay Shetty,2020-09-19,36469,1105,PT41M52S,34,2512.0,Sep
